CustomerID,InvoiceDate_max,AnalyzeDate,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMValue,CustomerLevel
12981,2011-10-11,2025-05-21,4971,9,185.04,3,4,4,344,11,Top
12982,2011-11-04,2025-05-21,4947,28,390.54,4,3,3,433,10,Top
12985,2011-11-11,2025-05-21,4940,76,1239.38,4,1,1,411,6,Middle
12989,2011-12-09,2025-05-21,4912,39,2961.3099999999995,4,2,1,421,7,Middle
12990,2011-08-11,2025-05-21,5032,13,409.50000000000006,3,4,3,343,10,Top
12993,2011-11-08,2025-05-21,4943,12,197.1,4,4,4,444,12,Top
12994,2011-11-08,2025-05-21,4943,39,621.82,4,2,2,422,8,Middle
12997,2011-12-09,2025-05-21,4912,16,307.92,4,3,3,433,10,Top
12999,2011-08-04,2025-05-21,5039,23,320.27999999999986,2,3,3,233,8,Middle
13000,2010-10-12,2025-05-21,5335,11,201.75000000000003,1,4,4,144,9,Top
13001,2011-08-06,2025-05-21,5037,126,3717.679999999998,2,1,1,211,4,Low
13003,2011-11-07,2025-05-21,4944,5,89.05000000000003,4,4,4,444,12,Top
13004,2011-10-01,2025-05-21,4981,166,2364.3899999999994,3,1,1,311,5,Low
13005,2011-07-04,2025-05-21,5070,18,321.65,2,3,3,233,8,Middle
13011,2010-02-12,2025-05-21,5577,3,50.55,1,4,4,144,9,Top
13012,2011-10-05,2025-05-21,4977,16,330.12,3,3,3,333,9,Top
13013,2011-11-05,2025-05-21,4946,179,4000.4399999999987,4,1,1,411,6,Middle
13014,2011-07-11,2025-05-21,5063,47,1434.0799999999995,2,2,1,221,5,Low
13015,2011-08-04,2025-05-21,5039,58,979.3700000000003,2,2,2,222,6,Middle
13016,2011-08-08,2025-05-21,5035,28,425.24999999999983,3,3,3,333,9,Top
13017,2011-02-12,2025-05-21,5212,1,204.0,1,4,4,144,9,Top
13018,2011-09-11,2025-05-21,5001,144,2116.4,3,1,1,311,5,Low
13021,2011-08-05,2025-05-21,5038,45,952.83,2,2,2,222,6,Middle
13023,2011-06-10,2025-05-21,5094,40,689.9000000000002,2,2,2,222,6,Middle
13026,2011-09-03,2025-05-21,5009,40,975.3599999999997,3,2,2,322,7,Middle
13027,2011-07-07,2025-05-21,5067,6,1536.0,2,4,1,241,7,Middle
13029,2011-09-11,2025-05-21,5001,3,474.3,3,4,2,342,9,Top
13030,2010-06-12,2025-05-21,5457,60,427.74,1,2,3,123,6,Middle
13034,2010-05-12,2025-05-21,5488,11,165.86000000000004,1,4,4,144,9,Top
13037,2011-04-05,2025-05-21,5160,18,326.89999999999986,1,3,3,133,7,Middle
13038,2011-09-06,2025-05-21,5006,7,196.66000000000003,3,4,4,344,11,Top
13040,2011-06-11,2025-05-21,5093,43,676.9900000000001,2,2,2,222,6,Middle
13043,2011-11-03,2025-05-21,4948,13,516.4200000000002,4,4,2,442,10,Top
13045,2011-01-09,2025-05-21,5246,18,305.28,1,3,3,133,7,Middle
13046,2011-09-11,2025-05-21,5001,21,431.59,3,3,3,333,9,Top
13047,2011-08-11,2025-05-21,5032,89,1697.41,3,1,1,311,5,Low
13049,2011-06-10,2025-05-21,5094,7,502.9,2,4,2,242,8,Middle
13050,2011-10-08,2025-05-21,4974,176,1911.92,3,1,1,311,5,Low
13052,2011-11-05,2025-05-21,4946,18,348.1500000000001,4,3,3,433,10,Top
13055,2011-10-05,2025-05-21,4977,22,344.86,3,3,3,333,9,Top
13058,2011-12-10,2025-05-21,4911,6,137.7,4,4,4,444,12,Top
13059,2011-04-04,2025-05-21,5161,8,183.4,1,4,4,144,9,Top
13062,2011-01-06,2025-05-21,5249,11,346.98,1,4,3,143,8,Middle
13064,2011-12-09,2025-05-21,4912,39,639.03,4,2,2,422,8,Middle
13065,2010-01-12,2025-05-21,5608,14,205.86,1,3,4,134,8,Middle
13066,2011-07-11,2025-05-21,5063,28,151.81,2,3,4,234,9,Top
13069,2011-12-08,2025-05-21,4913,246,2825.740000000001,4,1,1,411,6,Middle
13075,2011-02-08,2025-05-21,5216,22,919.61,1,3,2,132,6,Middle
13077,2011-08-12,2025-05-21,5031,63,465.54999999999984,3,2,3,323,8,Middle
13078,2011-12-10,2025-05-21,4911,133,4629.8600000000015,4,1,1,411,6,Middle
13079,2011-09-09,2025-05-21,5003,2,65.7,3,4,4,344,11,Top
13081,2011-10-11,2025-05-21,4971,632,17893.610000000033,3,1,1,311,5,Low
13082,2011-05-08,2025-05-21,5127,18,1747.54,2,3,1,231,6,Middle
13083,2011-05-12,2025-05-21,5123,4,111.36,2,4,4,244,10,Top
13085,2011-05-07,2025-05-21,5128,9,137.98,2,4,4,244,10,Top
13089,2011-12-04,2025-05-21,4917,806,27867.50000000003,4,1,1,411,6,Middle
13090,2011-08-11,2025-05-21,5032,71,4099.54,3,1,1,311,5,Low
13091,2011-11-11,2025-05-21,4940,21,345.82,4,3,3,433,10,Top
13092,2011-12-05,2025-05-21,4916,8,151.0,4,4,4,444,12,Top
13093,2011-09-03,2025-05-21,5009,87,3470.340000000001,3,1,1,311,5,Low
13094,2011-11-02,2025-05-21,4949,14,1134.2400000000002,4,3,1,431,8,Middle
13097,2011-09-08,2025-05-21,5004,123,1944.2800000000007,3,1,1,311,5,Low
13098,2011-11-07,2025-05-21,4944,349,19025.13999999999,4,1,1,411,6,Middle
13099,2011-01-09,2025-05-21,5246,1,207.36,1,4,4,144,9,Top
13102,2011-11-01,2025-05-21,4950,191,3843.97,4,1,1,411,6,Middle
13104,2011-06-12,2025-05-21,5092,4,339.48,2,4,3,243,9,Top
13107,2011-10-01,2025-05-21,4981,21,566.8400000000001,3,3,2,332,8,Middle
13108,2010-02-12,2025-05-21,5577,10,350.05999999999995,1,4,3,143,8,Middle
13109,2011-11-10,2025-05-21,4941,47,786.5400000000002,4,2,2,422,8,Middle
13110,2011-08-11,2025-05-21,5032,65,781.8800000000003,3,1,2,312,6,Middle
13113,2011-12-05,2025-05-21,4916,79,4756.240000000002,4,1,1,411,6,Middle
13115,2011-12-10,2025-05-21,4911,97,1779.6200000000006,4,1,1,411,6,Middle
13117,2011-10-08,2025-05-21,4974,50,664.7099999999998,3,2,2,322,7,Middle
13122,2011-06-09,2025-05-21,5095,1,18.72,2,4,4,244,10,Top
13124,2011-11-09,2025-05-21,4942,174,2610.01,4,1,1,411,6,Middle
13126,2011-10-03,2025-05-21,4979,77,1126.6900000000007,3,1,1,311,5,Low
13130,2011-06-09,2025-05-21,5095,2,64.0,2,4,4,244,10,Top
13131,2011-05-06,2025-05-21,5129,14,324.9,2,3,3,233,8,Middle
13133,2011-11-03,2025-05-21,4948,7,109.8,4,4,4,444,12,Top
13134,2011-09-06,2025-05-21,5006,21,360.04,3,3,3,333,9,Top
13136,2011-11-05,2025-05-21,4946,30,574.4599999999998,4,2,2,422,8,Middle
13137,2011-11-11,2025-05-21,4940,321,2019.3,4,1,1,411,6,Middle
13138,2010-02-12,2025-05-21,5577,14,193.23,1,3,4,134,8,Middle
13139,2011-08-05,2025-05-21,5038,69,1887.3799999999994,2,1,1,211,4,Low
13140,2010-08-12,2025-05-21,5396,16,159.51000000000005,1,3,4,134,8,Middle
13141,2011-09-05,2025-05-21,5007,28,360.17999999999995,3,3,3,333,9,Top
13144,2011-11-01,2025-05-21,4950,3,110.95,4,4,4,444,12,Top
13145,2011-09-09,2025-05-21,5003,5,499.72,3,4,2,342,9,Top
13147,2011-09-11,2025-05-21,5001,2,356.4000000000001,3,4,3,343,10,Top
13148,2011-10-11,2025-05-21,4971,144,1698.0900000000006,3,1,1,311,5,Low
13153,2011-04-12,2025-05-21,5153,15,486.22,1,3,2,132,6,Middle
13155,2011-06-11,2025-05-21,5093,58,468.9599999999999,2,2,3,223,7,Middle
13157,2011-12-04,2025-05-21,4917,14,300.11999999999995,4,3,3,433,10,Top
13158,2011-12-08,2025-05-21,4913,60,944.6500000000003,4,2,2,422,8,Middle
13159,2011-01-12,2025-05-21,5243,23,282.56000000000006,1,3,3,133,7,Middle
13162,2011-09-08,2025-05-21,5004,57,1139.8599999999994,3,2,1,321,6,Middle
13166,2011-01-03,2025-05-21,5252,41,417.19999999999993,1,2,3,123,6,Middle
13167,2011-03-10,2025-05-21,5186,41,416.76000000000016,1,2,3,123,6,Middle
13168,2011-03-11,2025-05-21,5185,19,346.53,1,3,3,133,7,Middle
13169,2011-07-10,2025-05-21,5064,13,712.88,2,4,2,242,8,Middle
13173,2011-05-12,2025-05-21,5123,43,353.6500000000001,2,2,3,223,7,Middle
13174,2010-05-12,2025-05-21,5488,169,1415.9700000000007,1,1,1,111,3,Low
13177,2011-06-10,2025-05-21,5094,17,282.45,2,3,3,233,8,Middle
13178,2011-09-05,2025-05-21,5007,77,1465.0599999999995,3,1,1,311,5,Low
13183,2011-09-01,2025-05-21,5011,41,1799.4199999999994,3,2,1,321,6,Middle
13184,2011-11-07,2025-05-21,4944,99,845.53,4,1,2,412,7,Middle
13186,2011-07-09,2025-05-21,5065,63,1301.94,2,2,1,221,5,Low
13187,2011-06-01,2025-05-21,5103,37,236.01999999999995,2,2,4,224,8,Middle
13192,2011-05-09,2025-05-21,5126,30,447.62,2,2,3,223,7,Middle
13193,2011-09-10,2025-05-21,5002,29,117.88,3,2,4,324,9,Top
13198,2011-11-08,2025-05-21,4943,126,1824.44,4,1,1,411,6,Middle
13199,2011-08-11,2025-05-21,5032,38,2863.76,3,2,1,321,6,Middle
13200,2011-05-08,2025-05-21,5127,14,319.32000000000005,2,3,3,233,8,Middle
13203,2011-11-08,2025-05-21,4943,20,309.86,4,3,3,433,10,Top
13207,2011-12-07,2025-05-21,4914,5,197.52000000000004,4,4,4,444,12,Top
13208,2011-12-10,2025-05-21,4911,81,692.1400000000001,4,1,2,412,7,Middle
13209,2011-09-11,2025-05-21,5001,122,2330.7900000000004,3,1,1,311,5,Low
13210,2011-07-09,2025-05-21,5065,22,353.48,2,3,3,233,8,Middle
13211,2011-05-09,2025-05-21,5126,44,775.94,2,2,2,222,6,Middle
13212,2011-09-10,2025-05-21,5002,56,291.47,3,2,3,323,8,Middle
13213,2011-09-06,2025-05-21,5006,28,548.6,3,3,2,332,8,Middle
13217,2011-09-08,2025-05-21,5004,2,137.02,3,4,4,344,11,Top
13218,2011-04-08,2025-05-21,5157,5,62.64,1,4,4,144,9,Top
13220,2011-07-06,2025-05-21,5068,16,643.0899999999998,2,3,2,232,7,Middle
13224,2011-11-07,2025-05-21,4944,108,2155.9499999999994,4,1,1,411,6,Middle
13225,2011-10-10,2025-05-21,4972,19,3427.9999999999995,3,3,1,331,7,Middle
13226,2011-11-03,2025-05-21,4948,16,108.21,4,3,4,434,11,Top
13230,2011-10-11,2025-05-21,4971,390,1567.1199999999994,3,1,1,311,5,Low
13232,2011-12-06,2025-05-21,4915,69,473.82999999999987,4,1,2,412,7,Middle
13233,2011-07-01,2025-05-21,5073,17,304.24,2,3,3,233,8,Middle
13235,2011-11-05,2025-05-21,4946,58,1031.0699999999997,4,2,2,422,8,Middle
13240,2011-04-09,2025-05-21,5156,36,334.11,1,2,3,123,6,Middle
13242,2011-10-05,2025-05-21,4977,5,104.0,3,4,4,344,11,Top
13244,2011-08-09,2025-05-21,5034,27,121.74,3,3,4,334,10,Top
13248,2011-07-08,2025-05-21,5066,26,465.67999999999984,2,3,3,233,8,Middle
13249,2011-08-09,2025-05-21,5034,21,419.57000000000005,3,3,3,333,9,Top
13253,2011-06-07,2025-05-21,5097,36,1030.4,2,2,2,222,6,Middle
13255,2010-01-12,2025-05-21,5608,6,225.7,1,4,4,144,9,Top
13259,2011-09-10,2025-05-21,5002,87,292.3199999999999,3,1,3,313,7,Middle
13260,2011-09-10,2025-05-21,5002,8,557.6200000000001,3,4,2,342,9,Top
13263,2011-12-05,2025-05-21,4916,590,2727.0999999999995,4,1,1,411,6,Middle
13265,2011-12-09,2025-05-21,4912,75,1802.3000000000006,4,1,1,411,6,Middle
13266,2011-10-11,2025-05-21,4971,70,1601.9899999999993,3,1,1,311,5,Low
13267,2011-12-01,2025-05-21,4920,130,2592.29,4,1,1,411,6,Middle
13268,2011-12-04,2025-05-21,4917,121,843.8799999999999,4,1,2,412,7,Middle
13269,2011-12-09,2025-05-21,4912,194,2941.990000000001,4,1,1,411,6,Middle
13270,2010-08-12,2025-05-21,5396,1,590.0,1,4,2,142,7,Middle
13271,2011-02-11,2025-05-21,5213,96,217.3799999999999,1,1,4,114,6,Middle
13272,2011-11-09,2025-05-21,4942,15,276.56000000000006,4,3,3,433,10,Top
13276,2011-07-10,2025-05-21,5064,30,590.93,2,2,2,222,6,Middle
13280,2011-09-08,2025-05-21,5004,44,422.85,3,2,3,323,8,Middle
13282,2011-03-05,2025-05-21,5191,14,344.7,1,3,3,133,7,Middle
13283,2011-11-10,2025-05-21,4941,7,93.66,4,4,4,444,12,Top
13285,2011-01-07,2025-05-21,5248,55,796.8299999999997,1,2,2,122,5,Low
13291,2011-07-07,2025-05-21,5067,42,361.11,2,2,3,223,7,Middle
13292,2011-01-11,2025-05-21,5244,17,329.37,1,3,3,133,7,Middle
13294,2011-04-04,2025-05-21,5161,54,873.7399999999997,1,2,2,122,5,Low
13297,2011-03-10,2025-05-21,5186,48,1638.9000000000005,1,2,1,121,4,Low
13298,2011-08-12,2025-05-21,5031,2,360.0,3,4,3,343,10,Top
13301,2011-04-07,2025-05-21,5158,45,306.9899999999999,1,2,3,123,6,Middle
13302,2011-07-07,2025-05-21,5067,1,63.75,2,4,4,244,10,Top
13305,2011-11-03,2025-05-21,4948,44,1086.2099999999996,4,2,1,421,7,Middle
13307,2011-11-08,2025-05-21,4943,1,15.0,4,4,4,444,12,Top
13309,2011-12-09,2025-05-21,4912,75,1007.09,4,1,2,412,7,Middle
13310,2011-11-11,2025-05-21,4940,20,314.38,4,3,3,433,10,Top
13311,2011-12-07,2025-05-21,4914,26,598.57,4,3,2,432,9,Top
13313,2011-08-05,2025-05-21,5038,48,934.04,2,2,2,222,6,Middle
13314,2011-08-12,2025-05-21,5031,22,276.32,3,3,3,333,9,Top
13316,2011-02-11,2025-05-21,5213,17,1514.17,1,3,1,131,5,Low
13317,2011-04-10,2025-05-21,5155,56,959.7000000000003,1,2,2,122,5,Low
13318,2011-08-12,2025-05-21,5031,20,640.76,3,3,2,332,8,Middle
13319,2011-10-11,2025-05-21,4971,282,6712.7400000000025,3,1,1,311,5,Low
13320,2011-10-05,2025-05-21,4977,36,508.61,3,2,2,322,7,Middle
13323,2011-07-11,2025-05-21,5063,12,530.25,2,4,2,242,8,Middle
13324,2011-11-09,2025-05-21,4942,51,4649.829999999999,4,2,1,421,7,Middle
13327,2011-07-06,2025-05-21,5068,60,2084.4200000000005,2,2,1,221,5,Low
13329,2011-08-11,2025-05-21,5032,17,789.0,3,3,2,332,8,Middle
13330,2011-08-09,2025-05-21,5034,40,805.1099999999997,3,2,2,322,7,Middle
13334,2011-07-02,2025-05-21,5072,215,2731.8399999999983,2,1,1,211,4,Low
13338,2011-05-07,2025-05-21,5128,19,487.02,2,3,2,232,7,Middle
13340,2011-08-03,2025-05-21,5040,51,3678.030000000001,2,2,1,221,5,Low
13344,2011-07-03,2025-05-21,5071,119,2543.720000000002,2,1,1,211,4,Low
13348,2011-06-10,2025-05-21,5094,14,233.76,2,3,4,234,9,Top
13351,2011-04-10,2025-05-21,5155,16,373.94,1,3,3,133,7,Middle
13352,2011-10-10,2025-05-21,4972,24,397.98000000000013,3,3,3,333,9,Top
13355,2011-09-08,2025-05-21,5004,32,674.7,3,2,2,322,7,Middle
13359,2011-07-10,2025-05-21,5064,23,439.56,2,3,3,233,8,Middle
13362,2011-08-04,2025-05-21,5039,41,768.83,2,2,2,222,6,Middle
13365,2011-06-11,2025-05-21,5093,128,2225.3700000000013,2,1,1,211,4,Low
13368,2011-06-01,2025-05-21,5103,1,35.40000000000001,2,4,4,244,10,Top
13369,2010-09-12,2025-05-21,5365,14,308.2800000000001,1,3,3,133,7,Middle
13370,2010-03-12,2025-05-21,5549,39,754.8700000000003,1,2,2,122,5,Low
13372,2011-11-09,2025-05-21,4942,23,378.64,4,3,3,433,10,Top
13373,2011-10-10,2025-05-21,4972,158,3312.2500000000005,3,1,1,311,5,Low
13375,2011-12-09,2025-05-21,4912,37,778.6499999999997,4,2,2,422,8,Middle
13376,2011-01-09,2025-05-21,5246,14,249.76,1,3,3,133,7,Middle
13379,2011-02-10,2025-05-21,5214,45,299.5300000000001,1,2,3,123,6,Middle
13381,2011-11-09,2025-05-21,4942,56,1177.9800000000002,4,2,1,421,7,Middle
13382,2011-04-03,2025-05-21,5162,15,222.99,1,3,4,134,8,Middle
13384,2011-09-11,2025-05-21,5001,43,1305.4400000000005,3,2,1,321,6,Middle
13394,2011-11-07,2025-05-21,4944,66,1218.2700000000002,4,1,1,411,6,Middle
13395,2011-07-06,2025-05-21,5068,21,307.72,2,3,3,233,8,Middle
13396,2011-10-11,2025-05-21,4971,28,973.7199999999997,3,3,2,332,8,Middle
13397,2011-09-06,2025-05-21,5006,20,678.6199999999999,3,3,2,332,8,Middle
13402,2011-04-08,2025-05-21,5157,39,621.2300000000002,1,2,2,122,5,Low
13404,2011-11-05,2025-05-21,4946,11,252.49,4,4,3,443,11,Top
13408,2011-12-07,2025-05-21,4914,163,10221.249999999998,4,1,1,411,6,Middle
13410,2011-05-06,2025-05-21,5129,2,140.4,2,4,4,244,10,Top
13414,2011-05-07,2025-05-21,5128,3,467.7,2,4,3,243,9,Top
13417,2011-05-12,2025-05-21,5123,18,404.83,2,3,3,233,8,Middle
13418,2011-11-05,2025-05-21,4946,186,3642.990000000001,4,1,1,411,6,Middle
13419,2011-07-10,2025-05-21,5064,16,221.05999999999997,2,3,4,234,9,Top
13422,2011-06-10,2025-05-21,5094,127,2626.300000000001,2,1,1,211,4,Low
13426,2011-11-09,2025-05-21,4942,80,2017.32,4,1,1,411,6,Middle
13427,2011-11-08,2025-05-21,4943,23,464.86,4,3,3,433,10,Top
13429,2011-10-10,2025-05-21,4972,12,165.72,3,4,4,344,11,Top
13431,2011-12-09,2025-05-21,4912,46,1269.0999999999995,4,2,1,421,7,Middle
13434,2011-04-09,2025-05-21,5156,5,72.84,1,4,4,144,9,Top
13435,2011-05-08,2025-05-21,5127,44,1137.28,2,2,1,221,5,Low
13436,2011-08-12,2025-05-21,5031,12,196.89,3,4,4,344,11,Top
13437,2011-08-11,2025-05-21,5032,131,2374.810000000001,3,1,1,311,5,Low
13441,2011-09-09,2025-05-21,5003,13,296.6400000000001,3,4,3,343,10,Top
13447,2011-06-11,2025-05-21,5093,38,654.0100000000001,2,2,2,222,6,Middle
13448,2011-05-05,2025-05-21,5130,71,1423.260000000001,1,1,1,111,3,Low
13450,2011-11-09,2025-05-21,4942,49,1289.34,4,2,1,421,7,Middle
13451,2011-12-05,2025-05-21,4916,265,1852.51,4,1,1,411,6,Middle
13455,2010-08-12,2025-05-21,5396,30,692.9399999999998,1,2,2,122,5,Low
13456,2011-07-10,2025-05-21,5064,26,884.7600000000003,2,3,2,232,7,Middle
13458,2011-12-04,2025-05-21,4917,235,5803.16,4,1,1,411,6,Middle
13460,2011-10-11,2025-05-21,4971,6,75.98,3,4,4,344,11,Top
13461,2011-01-11,2025-05-21,5244,10,560.8,1,4,2,142,7,Middle
13462,2011-01-04,2025-05-21,5251,9,151.5,1,4,4,144,9,Top
13464,2011-12-10,2025-05-21,4911,41,674.6800000000002,4,2,2,422,8,Middle
13466,2011-08-06,2025-05-21,5037,17,307.9000000000001,2,3,3,233,8,Middle
13467,2011-03-11,2025-05-21,5185,79,782.4599999999997,1,1,2,112,4,Low
13468,2011-12-10,2025-05-21,4911,178,3397.300000000001,4,1,1,411,6,Middle
13470,2011-01-09,2025-05-21,5246,3,49.5,1,4,4,144,9,Top
13471,2011-08-12,2025-05-21,5031,143,985.1800000000003,3,1,2,312,6,Middle
13473,2011-11-01,2025-05-21,4950,21,422.64,4,3,3,433,10,Top
13475,2011-06-05,2025-05-21,5099,31,525.2599999999999,2,2,2,222,6,Middle
13476,2011-03-03,2025-05-21,5193,29,727.5999999999998,1,2,2,122,5,Low
13477,2011-12-05,2025-05-21,4916,19,421.58999999999986,4,3,3,433,10,Top
13483,2011-05-10,2025-05-21,5125,10,140.34000000000003,2,4,4,244,10,Top
13484,2011-12-04,2025-05-21,4917,8,313.7999999999999,4,4,3,443,11,Top
13486,2011-07-07,2025-05-21,5067,52,819.6099999999999,2,2,2,222,6,Middle
13487,2011-10-05,2025-05-21,4977,13,215.65,3,4,4,344,11,Top
13488,2011-12-01,2025-05-21,4920,178,4038.119999999999,4,1,1,411,6,Middle
13489,2011-05-07,2025-05-21,5128,4,51.36,2,4,4,244,10,Top
13491,2011-11-01,2025-05-21,4950,49,655.4800000000004,4,2,2,422,8,Middle
13492,2011-09-05,2025-05-21,5007,28,676.1,3,3,2,332,8,Middle
13493,2011-09-03,2025-05-21,5009,4,439.28,3,4,3,343,10,Top
13494,2011-01-02,2025-05-21,5253,18,316.26,1,3,3,133,7,Middle
13495,2011-04-11,2025-05-21,5154,34,1483.39,1,2,1,121,4,Low
13497,2011-02-03,2025-05-21,5221,19,348.0499999999999,1,3,3,133,7,Middle
13499,2011-10-11,2025-05-21,4971,8,323.62,3,4,3,343,10,Top
13500,2011-09-08,2025-05-21,5004,38,668.8000000000002,3,2,2,322,7,Middle
13502,2011-10-03,2025-05-21,4979,5,74.56,3,4,4,344,11,Top
13504,2011-06-10,2025-05-21,5094,22,295.93,2,3,3,233,8,Middle
13506,2010-05-12,2025-05-21,5488,17,301.12,1,3,3,133,7,Middle
13507,2011-06-12,2025-05-21,5092,54,842.6899999999997,2,2,2,222,6,Middle
13508,2011-10-04,2025-05-21,4978,12,110.97,3,4,4,344,11,Top
13509,2011-11-03,2025-05-21,4948,8,265.29999999999995,4,4,3,443,11,Top
13510,2011-09-06,2025-05-21,5006,82,1239.6699999999987,3,1,1,311,5,Low
13513,2011-05-08,2025-05-21,5127,10,205.1,2,4,4,244,10,Top
13515,2011-06-04,2025-05-21,5100,13,203.4,2,4,4,244,10,Top
13517,2011-11-10,2025-05-21,4941,33,516.2400000000001,4,2,2,422,8,Middle
13520,2011-12-10,2025-05-21,4911,43,1592.4499999999994,4,2,1,421,7,Middle
13521,2011-08-12,2025-05-21,5031,310,805.7699999999999,3,1,2,312,6,Middle
13522,2011-09-11,2025-05-21,5001,5,125.8,3,4,4,344,11,Top
13523,2011-06-11,2025-05-21,5093,77,1545.79,2,1,1,211,4,Low
13524,2011-04-05,2025-05-21,5160,9,159.20000000000005,1,4,4,144,9,Top
13525,2011-05-04,2025-05-21,5131,2,282.88,1,4,3,143,8,Middle
13527,2011-11-09,2025-05-21,4942,93,921.0899999999997,4,1,2,412,7,Middle
13531,2010-08-12,2025-05-21,5396,15,305.4500000000001,1,3,3,133,7,Middle
13532,2011-06-11,2025-05-21,5093,66,210.30999999999986,2,1,4,214,7,Middle
13533,2011-10-06,2025-05-21,4976,33,124.15,3,2,4,324,9,Top
13534,2011-08-02,2025-05-21,5041,79,1746.1799999999987,2,1,1,211,4,Low
13536,2011-08-12,2025-05-21,5031,47,1009.0,3,2,2,322,7,Middle
13538,2011-11-08,2025-05-21,4943,14,728.5500000000002,4,3,2,432,9,Top
13539,2011-03-02,2025-05-21,5194,11,164.1,1,4,4,144,9,Top
13548,2011-10-04,2025-05-21,4978,124,682.41,3,1,2,312,6,Middle
13549,2011-12-07,2025-05-21,4914,22,370.2000000000001,4,3,3,433,10,Top
13552,2011-08-08,2025-05-21,5035,30,909.34,3,2,2,322,7,Middle
13557,2011-11-11,2025-05-21,4940,34,584.0600000000002,4,2,2,422,8,Middle
13558,2011-09-10,2025-05-21,5002,127,445.93,3,1,3,313,7,Middle
13560,2011-02-12,2025-05-21,5212,33,174.37000000000003,1,2,4,124,7,Middle
13561,2011-08-05,2025-05-21,5038,14,141.86,2,3,4,234,9,Top
13562,2011-08-04,2025-05-21,5039,24,603.2700000000002,2,3,2,232,7,Middle
13564,2010-06-12,2025-05-21,5457,41,540.0,1,2,2,122,5,Low
13565,2011-09-01,2025-05-21,5011,13,110.18,3,4,4,344,11,Top
13569,2010-07-12,2025-05-21,5427,24,118.32,1,3,4,134,8,Middle
13570,2011-10-04,2025-05-21,4978,27,239.49000000000004,3,3,4,334,10,Top
13571,2011-08-09,2025-05-21,5034,170,983.7500000000003,3,1,2,312,6,Middle
13575,2011-12-10,2025-05-21,4911,10,147.41,4,4,4,444,12,Top
13576,2011-10-11,2025-05-21,4971,58,3233.7799999999993,3,2,1,321,6,Middle
13577,2011-12-04,2025-05-21,4917,41,728.4499999999997,4,2,2,422,8,Middle
13579,2010-05-12,2025-05-21,5488,9,164.7,1,4,4,144,9,Top
13581,2011-03-02,2025-05-21,5194,10,118.0,1,4,4,144,9,Top
13583,2011-07-07,2025-05-21,5067,53,781.0300000000003,2,2,2,222,6,Middle
13584,2011-06-02,2025-05-21,5102,24,142.40000000000003,2,3,4,234,9,Top
13587,2011-07-10,2025-05-21,5064,8,712.4,2,4,2,242,8,Middle
13588,2011-11-11,2025-05-21,4940,73,1043.8500000000004,4,1,2,412,7,Middle
13590,2011-12-07,2025-05-21,4914,25,513.4100000000002,4,3,2,432,9,Top
13591,2011-06-10,2025-05-21,5094,20,340.9,2,3,3,233,8,Middle
13592,2011-10-05,2025-05-21,4977,9,138.39,3,4,4,344,11,Top
13593,2011-07-01,2025-05-21,5073,39,559.8499999999998,2,2,2,222,6,Middle
13596,2011-04-12,2025-05-21,5153,18,285.44,1,3,3,133,7,Middle
13599,2011-12-04,2025-05-21,4917,175,3283.4299999999976,4,1,1,411,6,Middle
13601,2011-12-05,2025-05-21,4916,42,373.2,4,2,3,423,9,Top
13602,2011-06-10,2025-05-21,5094,23,428.88999999999993,2,3,3,233,8,Middle
13606,2011-10-11,2025-05-21,4971,43,280.54,3,2,3,323,8,Middle
13610,2011-10-04,2025-05-21,4978,49,235.2,3,2,4,324,9,Top
13611,2011-11-09,2025-05-21,4942,42,535.0799999999998,4,2,2,422,8,Middle
13614,2011-11-09,2025-05-21,4942,17,302.15,4,3,3,433,10,Top
13617,2011-12-06,2025-05-21,4915,13,131.11,4,4,4,444,12,Top
13623,2011-09-11,2025-05-21,5001,27,342.85,3,3,3,333,9,Top
13626,2011-01-04,2025-05-21,5251,19,257.23,1,3,3,133,7,Middle
13627,2011-11-10,2025-05-21,4941,7,304.29,4,4,3,443,11,Top
13629,2011-09-11,2025-05-21,5001,19,3604.0,3,3,1,331,7,Middle
13630,2011-08-06,2025-05-21,5037,45,984.7,2,2,2,222,6,Middle
13631,2011-01-09,2025-05-21,5246,1,52.5,1,4,4,144,9,Top
13632,2011-10-04,2025-05-21,4978,41,261.57999999999987,3,2,3,323,8,Middle
13634,2011-11-04,2025-05-21,4947,67,466.29,4,1,3,413,8,Middle
13635,2011-03-10,2025-05-21,5186,62,1071.0300000000002,1,2,1,121,4,Low
13636,2011-09-08,2025-05-21,5004,44,657.27,3,2,2,322,7,Middle
13637,2011-05-06,2025-05-21,5129,29,262.24999999999994,2,2,3,223,7,Middle
13642,2011-08-05,2025-05-21,5038,66,354.79999999999984,2,1,3,213,6,Middle
13643,2011-08-11,2025-05-21,5032,28,519.44,3,3,2,332,8,Middle
13645,2011-11-08,2025-05-21,4943,5,252.1,4,4,3,443,11,Top
13649,2010-08-12,2025-05-21,5396,15,197.8,1,3,4,134,8,Middle
13650,2011-12-09,2025-05-21,4912,43,792.58,4,2,2,422,8,Middle
13651,2011-04-11,2025-05-21,5154,1,15.0,1,4,4,144,9,Top
13652,2010-06-12,2025-05-21,5457,18,308.7999999999999,1,3,3,133,7,Middle
